Date,MWh
3/14/2016,14897.38
3/14/2016,14772.45
3/14/2016,14777.92
3/14/2016,15018.88
3/14/2016,15483.04
3/14/2016,15853.89
3/14/2016,16065.4
3/14/2016,15487.31
3/14/2016,14428.07
3/14/2016,13102.32
3/14/2016,11873.53
3/15/2016,11460.26
3/15/2016,11273.8
3/15/2016,11227.46
3/15/2016,11166.44
3/15/2016,11256.64
3/15/2016,12091.62
3/15/2016,13414.26
3/15/2016,14600.91
3/15/2016,14875.24
3/15/2016,14970.6
3/15/2016,15032.47
3/15/2016,14956.29
3/15/2016,14746.75
3/15/2016,14679.2
3/15/2016,14504.56
3/15/2016,14430.17
3/15/2016,14834.91
3/15/2016,15038.57
3/15/2016,15266.93
3/15/2016,15555.4
3/15/2016,15114.18
3/15/2016,14144.89
3/15/2016,13000.24
3/15/2016,11960.16
3/16/2016,11234.11
3/16/2016,11196.77
3/16/2016,11177.65
3/16/2016,11212.17
3/16/2016,11368.42
3/16/2016,11906.11
3/16/2016,13430.92
3/16/2016,14300.56
3/16/2016,14433.92
3/16/2016,14344.27
3/16/2016,14253.69
3/16/2016,14033.38
3/16/2016,13742.02
3/16/2016,13600.54
3/16/2016,13381.14
3/16/2016,13340.72
3/16/2016,13503.09
3/16/2016,13848.72
3/16/2016,14412.26
3/16/2016,15043.37
3/16/2016,14661.23
3/16/2016,13751.25
3/16/2016,12459.94
3/16/2016,11621.56
3/17/2016,11304.18
3/17/2016,10906.25
3/17/2016,10947.32
3/17/2016,10884.61
3/17/2016,11022.07
3/17/2016,11857.74
3/17/2016,13131.68
3/17/2016,14031.36
3/17/2016,14191.35
3/17/2016,14045.76
3/17/2016,13680.9
3/17/2016,13411.83
3/17/2016,13318.42
3/17/2016,13461.2
3/17/2016,13445.22
3/17/2016,13371.22
3/17/2016,13632.51
3/17/2016,13914.92
3/17/2016,14232.46
3/17/2016,14688.4
3/17/2016,14428.72
3/17/2016,13564.29
3/17/2016,12368.23
3/17/2016,11690.58
3/18/2016,11341.3
3/18/2016,11371.72
3/18/2016,11299.85
3/18/2016,11277.53
3/18/2016,11546.89
3/18/2016,11850.72
3/18/2016,13000.12
3/18/2016,13985.03
3/18/2016,14010.23
3/18/2016,13883.65
3/18/2016,13890.14
3/18/2016,13793.95
3/18/2016,13713.11
3/18/2016,13631.39
3/18/2016,13535.07
3/18/2016,13416.16
3/18/2016,13476.94
3/18/2016,13706.72
3/18/2016,14006.21
3/18/2016,14588.81
3/18/2016,14412.76
3/18/2016,13767.81
3/18/2016,12834.07
3/18/2016,11876.84
3/19/2016,11715.2
3/19/2016,11998.65
3/19/2016,11811.51
3/19/2016,11545.56
3/19/2016,11642.11
3/19/2016,12077.4
3/19/2016,12857.5
3/19/2016,12894.02
3/19/2016,13071.08
3/19/2016,13241.33
3/19/2016,13124.99
3/19/2016,12870.49
3/19/2016,12557.79
3/19/2016,12274.04
3/19/2016,12198.73
3/19/2016,12160.3
3/19/2016,12329.34
3/19/2016,12696.15
3/19/2016,13275.09
3/19/2016,14075.69
3/19/2016,14045.41
3/19/2016,13549.51
3/19/2016,12779.99
3/19/2016,11989.48
3/20/2016,11920.86
3/20/2016,11620.03
3/20/2016,11430.77
3/20/2016,11392.94
3/20/2016,11271.54
3/20/2016,11516.22
3/20/2016,12071.76
3/20/2016,12169.8
3/20/2016,12591.6
3/20/2016,12814.53
3/20/2016,12822.77
3/20/2016,12828.91
3/20/2016,12799.7
3/20/2016,12716.07
3/20/2016,12649.32
3/20/2016,12802.51
3/20/2016,13062.41
3/20/2016,13691.94
3/20/2016,14338.22
3/20/2016,15039.76
3/20/2016,14736.53
3/20/2016,13849.63
3/20/2016,12728.44
3/20/2016,12240.5
3/21/2016,12132.53
3/21/2016,11915.24
3/21/2016,11610.84
3/21/2016,11597.91
3/21/2016,11952.95
3/21/2016,12510.12
3/21/2016,13683.05
3/21/2016,14806.09
3/21/2016,15514.21
3/21/2016,15718.23
3/21/2016,15716.89
3/21/2016,15504.13
3/21/2016,15094.1
3/21/2016,14776.06
3/21/2016,14442.37
3/21/2016,14077.56
3/21/2016,14130.68
3/21/2016,14608.76
3/21/2016,15062.53
3/21/2016,15773.66
3/21/2016,15551.24
3/21/2016,14593.81
3/21/2016,13293.97
3/21/2016,12637.7
3/22/2016,12001.76
3/22/2016,11804.44
3/22/2016,11856.82
3/22/2016,12022.01
3/22/2016,11976.4
3/22/2016,12564.95
3/22/2016,14295.82
3/22/2016,15247.46
3/22/2016,15090.51
3/22/2016,14747.68
3/22/2016,14452.03
3/22/2016,14156.95
3/22/2016,14025.63
3/22/2016,13931.84
3/22/2016,13660.75
3/22/2016,13576.6
3/22/2016,13695.81
3/22/2016,14139.52
3/22/2016,14674.4
3/22/2016,15413.64
3/22/2016,15211.64
3/22/2016,14280.46
3/22/2016,12948.36
3/22/2016,12013.64
3/23/2016,11744.2
3/23/2016,11315.8
3/23/2016,11114.78
3/23/2016,11286.86
3/23/2016,11336.27
3/23/2016,11881.71
3/23/2016,13340.06
3/23/2016,14442.41
3/23/2016,14678.73
3/23/2016,14707.05
3/23/2016,14561.74
3/23/2016,14345.59
3/23/2016,13978.53
3/23/2016,13794
3/23/2016,13654.91
3/23/2016,13532.59
3/23/2016,13779.95
3/23/2016,14275.47
3/23/2016,14608.69
3/23/2016,15036.94
3/23/2016,14711.42
3/23/2016,13762.15
3/23/2016,12464.85
3/23/2016,11527.89
3/24/2016,11549.96
3/24/2016,11389.96
3/24/2016,11355.12
3/24/2016,11352.89
3/24/2016,11682.08
3/24/2016,12446.29
3/24/2016,13290.79
3/24/2016,14339.55
3/24/2016,14447.98
3/24/2016,14336.36
3/24/2016,14264.54
3/24/2016,14225.83
3/24/2016,14128.78
3/24/2016,14162.92
3/24/2016,14113.14
3/24/2016,14080.77
3/24/2016,14283.98
3/24/2016,14662.73
3/24/2016,15034.79
3/24/2016,15451.19
3/24/2016,15125.19
3/24/2016,14259.82
3/24/2016,13042.7
3/24/2016,11882.68
3/25/2016,11521.75
3/25/2016,11478.73
3/25/2016,11473.6
3/25/2016,11390.99
3/25/2016,11372.31
3/25/2016,11617.34
3/25/2016,12654.67
3/25/2016,13726.28
3/25/2016,14398.02
3/25/2016,14816.38
3/25/2016,15032.57
3/25/2016,15001.63
3/25/2016,14776.64
3/25/2016,14558.57
3/25/2016,14201.84
3/25/2016,13881.17
3/25/2016,13886.86
3/25/2016,14121.7
3/25/2016,14232.09
3/25/2016,14426.35
3/25/2016,14113.1
3/25/2016,13400.11
3/25/2016,12457.75
3/25/2016,11600.3
3/26/2016,11280.6
3/26/2016,11156.33
3/26/2016,11191.33
3/26/2016,11121.18
3/26/2016,11225.12
3/26/2016,11489.96
3/26/2016,11803.58
3/26/2016,12251.24
3/26/2016,12863.67
3/26/2016,13362.79
3/26/2016,13386.47
3/26/2016,13216.41
3/26/2016,12942.35
3/26/2016,12518.95
3/26/2016,12010.68
3/26/2016,11929.12
3/26/2016,12158.45
3/26/2016,12406.37
3/26/2016,12960.79
3/26/2016,13752.59
3/26/2016,13851.71
3/26/2016,13340.83
3/26/2016,12536.05
3/26/2016,11802.45
3/27/2016,11828.95
3/27/2016,11450.25
3/27/2016,11198.47
3/27/2016,11186.55
3/27/2016,11237.27
3/27/2016,11346.59
3/27/2016,11625.75
3/27/2016,12142.3
3/27/2016,12585.68
3/27/2016,13100.98
3/27/2016,13226.62
3/27/2016,12909.04
3/27/2016,12291.29
3/27/2016,11526.28
3/27/2016,11208.25
3/27/2016,11315.94
3/27/2016,11495.29
3/27/2016,11526.51
3/27/2016,12181.2
3/27/2016,13319.53
3/27/2016,13567.82
3/27/2016,12923.6
3/27/2016,11926.41
3/27/2016,11085
3/28/2016,11093.51
3/28/2016,10812.89
3/28/2016,10875.61
3/28/2016,10949.15
3/28/2016,11352.38
3/28/2016,12173.3
3/28/2016,13207.97
3/28/2016,14384.87
3/28/2016,14910.88
3/28/2016,15190.67
3/28/2016,15409.91
3/28/2016,15494.08
3/28/2016,15402.81
3/28/2016,15256.56
3/28/2016,14963.72
3/28/2016,14809.07
3/28/2016,14810.9
3/28/2016,15043.52
3/28/2016,15217.31
3/28/2016,15542.82
3/28/2016,15183.68
3/28/2016,14139.61
3/28/2016,12918.31
3/28/2016,11861.13
3/29/2016,11737.98
3/29/2016,11705.22
3/29/2016,11609.64
3/29/2016,11602.69
3/29/2016,11924.85
3/29/2016,12536.8
3/29/2016,13517.52
3/29/2016,14480.01
3/29/2016,14549.02
3/29/2016,14360.61
3/29/2016,14208.75
3/29/2016,13939.85
3/29/2016,13661.18
3/29/2016,13765.01
3/29/2016,13554.69
3/29/2016,13454.4
3/29/2016,13404.63
3/29/2016,13904.73
3/29/2016,14438.89
3/29/2016,15206.35
3/29/2016,15210.28
3/29/2016,14297.33
3/29/2016,12981.5
3/29/2016,11960.1
3/30/2016,11745.22
3/30/2016,11766.72
3/30/2016,11603
3/30/2016,11875.95
3/30/2016,12024.64
3/30/2016,12453.23
3/30/2016,13906.59
3/30/2016,14785.07
3/30/2016,14530.43
3/30/2016,14112.88
3/30/2016,13761.35
3/30/2016,13482.14
3/30/2016,13187.2
3/30/2016,13079.03
3/30/2016,13130.87
3/30/2016,13073.32
3/30/2016,13114.81
3/30/2016,13560.36
3/30/2016,14044.69
3/30/2016,14844.29
3/30/2016,14781.57
3/30/2016,13870.07
3/30/2016,12605.52
3/30/2016,11893.06
3/31/2016,11434.33
3/31/2016,11308.14
3/31/2016,11199.81
3/31/2016,11276.85
3/31/2016,11446.65
3/31/2016,11811.67
3/31/2016,13092.76
3/31/2016,13941.1
3/31/2016,13854.61
3/31/2016,13680.73
3/31/2016,13627.95
3/31/2016,13587.43
3/31/2016,13390.09
3/31/2016,13324.36
3/31/2016,13232.4
3/31/2016,13150.77
3/31/2016,13344.72
3/31/2016,13641.6
3/31/2016,13876.3
3/31/2016,14520.25
3/31/2016,14345.35
3/31/2016,13438.12
3/31/2016,12164.89
3/31/2016,11460.99
4/1/2016,10988.02
4/1/2016,10776.82
4/1/2016,10552.13
4/1/2016,10461.16
4/1/2016,10699.73
4/1/2016,11415.56
4/1/2016,12348.68
4/1/2016,13407.48
4/1/2016,13846.73
4/1/2016,14150.06
4/1/2016,14366.31
4/1/2016,14403.26
4/1/2016,14353.7
4/1/2016,14240.28
4/1/2016,13920.41
4/1/2016,13611.32
4/1/2016,13646.07
4/1/2016,13804.36
4/1/2016,13834.51
4/1/2016,14172.39
4/1/2016,13965.84
4/1/2016,13137.19
4/1/2016,12109.68
4/1/2016,11429.41
4/2/2016,10514.59
4/2/2016,10158.88
4/2/2016,10051.82
4/2/2016,9988.44
4/2/2016,10051.2
4/2/2016,10137.99
4/2/2016,10523.12
4/2/2016,11326.43
4/2/2016,12067.59
4/2/2016,12892.11
4/2/2016,13338.08
4/2/2016,13533.77
4/2/2016,13377.47
4/2/2016,13096.98
4/2/2016,12831.64
4/2/2016,12664.38
4/2/2016,12739
4/2/2016,12812.78
4/2/2016,13079.18
4/2/2016,13508.22
4/2/2016,13412.35
4/2/2016,12804.29
4/2/2016,12005.74
4/2/2016,11225.49
4/3/2016,11069.06
4/3/2016,10978.09
4/3/2016,10951.69
4/3/2016,10990.45
4/3/2016,11075.8
4/3/2016,11326.18
4/3/2016,11692.46
4/3/2016,12357.41
4/3/2016,12381.8
4/3/2016,13064.8
4/3/2016,13407.99
4/3/2016,13465.11
4/3/2016,13326.07
4/3/2016,13178.17
4/3/2016,13063.93
4/3/2016,13239.78
4/3/2016,13478.99
4/3/2016,13713.8
4/3/2016,14250.33
4/3/2016,15048.3
4/3/2016,15153.46
4/3/2016,14300.69
4/3/2016,13247.44
4/3/2016,12684.34
4/4/2016,12339.36
4/4/2016,12136.18
4/4/2016,11983.06
4/4/2016,11587.42
4/4/2016,11763.76
4/4/2016,12415.85
4/4/2016,14232.09
4/4/2016,15463.21
4/4/2016,15977.96
4/4/2016,16284.27
4/4/2016,16526.04
4/4/2016,16620.71
4/4/2016,16599.53
4/4/2016,16527.9
4/4/2016,16270.39
4/4/2016,16157.31
4/4/2016,16265.6
4/4/2016,16525.08
4/4/2016,16681.57
4/4/2016,16956.47
4/4/2016,16638.08
4/4/2016,15572.81
4/4/2016,14395.95
4/4/2016,13586.92
4/5/2016,12907.99
4/5/2016,12363.74
4/5/2016,12465.67
4/5/2016,12504.14
4/5/2016,12891.87
4/5/2016,13409.52
4/5/2016,14906.46
4/5/2016,15911.89
4/5/2016,16044.78
4/5/2016,15921.32
4/5/2016,15769.49
4/5/2016,15539.44
4/5/2016,15209.89
4/5/2016,15011.88
4/5/2016,14837.81
4/5/2016,14592
4/5/2016,14674.37
4/5/2016,15078.24
4/5/2016,15260.85
4/5/2016,15952.27
4/5/2016,16089.09
4/5/2016,15217.19
4/5/2016,13941.09
4/5/2016,12818.36
4/6/2016,12791.85
4/6/2016,12697.21
4/6/2016,12626.76
4/6/2016,12457.89
4/6/2016,12692.71
4/6/2016,13217.34
4/6/2016,14825.3
4/6/2016,15725.59
4/6/2016,15520.29
4/6/2016,15156.48
4/6/2016,14937.19
4/6/2016,14692.41
4/6/2016,14305.39
4/6/2016,14115.66
4/6/2016,13985.61
4/6/2016,14169.56
4/6/2016,14636.29
4/6/2016,15180.76
4/6/2016,15492.82
4/6/2016,15930.09
4/6/2016,15702.73
4/6/2016,14700
4/6/2016,13311.8
4/6/2016,12203.61
4/7/2016,11549.03
4/7/2016,11340.46
4/7/2016,11136.14
4/7/2016,11342.92
4/7/2016,11426.89
4/7/2016,11782.24
4/7/2016,13474.46
4/7/2016,14406.78
4/7/2016,14576.53
4/7/2016,14718.45
4/7/2016,14782
4/7/2016,14833.31
4/7/2016,14795.07
4/7/2016,14811.12
4/7/2016,14768.72
4/7/2016,14821.31
4/7/2016,14984.06
4/7/2016,15088.87
4/7/2016,15080.04
4/7/2016,15187.44
4/7/2016,14860.79
4/7/2016,13878.71
4/7/2016,12671.52
4/7/2016,12056.86
4/8/2016,11778.59
4/8/2016,11568.28
4/8/2016,11350.2
4/8/2016,11316.1
4/8/2016,11597.41
4/8/2016,12407.34
4/8/2016,13361.62
4/8/2016,13944.12
4/8/2016,14009.79
4/8/2016,13983.69
4/8/2016,14029.12
4/8/2016,13997.01
4/8/2016,13777.18
4/8/2016,13658.22
4/8/2016,13553.55
4/8/2016,13469.9
4/8/2016,13669.21
4/8/2016,13957.59
4/8/2016,14164.04
4/8/2016,14537.7
4/8/2016,14513.03
4/8/2016,13827.04
4/8/2016,12858.08
4/8/2016,12075.64
4/9/2016,11655.66
4/9/2016,11641.47
4/9/2016,11620.85
4/9/2016,11572.91
4/9/2016,11523.46
4/9/2016,11813.9
4/9/2016,12192.48
4/9/2016,12449.07
4/9/2016,12831.66
4/9/2016,12882.84
4/9/2016,12783.34
4/9/2016,12575.81
4/9/2016,12435.89
4/9/2016,12330.92
4/9/2016,12356.46
4/9/2016,12472.48
4/9/2016,12725.28
4/9/2016,13125.32
4/9/2016,13398.32
4/9/2016,13830.6
4/9/2016,13850.24
4/9/2016,13276.16
4/9/2016,12479.79
4/9/2016,11855.29
4/10/2016,11218.98
4/10/2016,11079.29
4/10/2016,11240.83
4/10/2016,11078.2
4/10/2016,11037.44
4/10/2016,11565.67
4/10/2016,11664.87
4/10/2016,11754.57
4/10/2016,12175.75
4/10/2016,12377.52
4/10/2016,12356.92
4/10/2016,12268.89
4/10/2016,12090.78
4/10/2016,11821.84
4/10/2016,11635.34
4/10/2016,11650.46
4/10/2016,11993.12
4/10/2016,12609.07
4/10/2016,13159.98
4/10/2016,13911.71
4/10/2016,14190.54
4/10/2016,13399.26
4/10/2016,12245.59
4/10/2016,11233.96
4/11/2016,10853.78
4/11/2016,10897.29
4/11/2016,10794.91
4/11/2016,10812.78
4/11/2016,11116.79
4/11/2016,11698.34
4/11/2016,13249.44
4/11/2016,14459.08
4/11/2016,14812.82
4/11/2016,14866.53
4/11/2016,14751.78
4/11/2016,14642.64
4/11/2016,14498.84
4/11/2016,14256.84
4/11/2016,14057.28
4/11/2016,13806.03
4/11/2016,13897.77
4/11/2016,14262.96
4/11/2016,14567.75
4/11/2016,14946.25
4/11/2016,14730.72
4/11/2016,13704.48
4/11/2016,12352.71
4/11/2016,11436.51
4/12/2016,11021.6
4/12/2016,11020
4/12/2016,10864.89
4/12/2016,11044.64
4/12/2016,11025.41
4/12/2016,11599.21
4/12/2016,12722.02
4/12/2016,13842.34
4/12/2016,14259.25
4/12/2016,14451.81
4/12/2016,14656.16
4/12/2016,14695.9
4/12/2016,14602.24
4/12/2016,14500.87
4/12/2016,14189.1
4/12/2016,14038.02
4/12/2016,14225.93
4/12/2016,14169.76
4/12/2016,14165.91
4/12/2016,14561.83
4/12/2016,14771.47
4/12/2016,13895.57
4/12/2016,12651.46
4/12/2016,11606.6
4/13/2016,11592.31
4/13/2016,11507.69
4/13/2016,11366.44
4/13/2016,11359.11
4/13/2016,11398.04
4/13/2016,12193.58
4/13/2016,13419.88
4/13/2016,14236.7
4/13/2016,14061.82
4/13/2016,13733.81
4/13/2016,13498.33
4/13/2016,13278.12
4/13/2016,13053.71
4/13/2016,12941.33
4/13/2016,12742.28
4/13/2016,12682.95
4/13/2016,12894.08
4/13/2016,13291.82
4/13/2016,13676.84
4/13/2016,14306.67
4/13/2016,14587.29
4/13/2016,13752.97
4/13/2016,12525.41
4/13/2016,11487.83
4/14/2016,11361.16
4/14/2016,11309.73
4/14/2016,11186.45
4/14/2016,11206.97
4/14/2016,11535.79
4/14/2016,11939.84
4/14/2016,13162.7
4/14/2016,14031.18
4/14/2016,13870.03
4/14/2016,13583.33
4/14/2016,13370.68
4/14/2016,13151.5
4/14/2016,12951.73
4/14/2016,12849.66
4/14/2016,12657.24
4/14/2016,12607.28
4/14/2016,12799.9
4/14/2016,13182.46
4/14/2016,13541.36
4/14/2016,14102.01
4/14/2016,14465.3
4/14/2016,13658.71
4/14/2016,12443.93
4/14/2016,11578.82
4/15/2016,10863.7
4/15/2016,10497.26
4/15/2016,10353.44
4/15/2016,10373.39
4/15/2016,10692.7
4/15/2016,11470.4
4/15/2016,13036.58
4/15/2016,13893.93
4/15/2016,13793.58
4/15/2016,13524.21
4/15/2016,13309.22
4/15/2016,13104.27
4/15/2016,12860.06
4/15/2016,12728.8
4/15/2016,12533.68
4/15/2016,12413.88
4/15/2016,12561
4/15/2016,12824.02
4/15/2016,13040.41
4/15/2016,13440.55
4/15/2016,13741
4/15/2016,13106.15
4/15/2016,12119.62
4/15/2016,11094.4
4/16/2016,10360.03
4/16/2016,10188.18
4/16/2016,10128.5
4/16/2016,10224.3
4/16/2016,10357.74
4/16/2016,10558.26
4/16/2016,10840.09
4/16/2016,11443.02
4/16/2016,11890.88
4/16/2016,12046
4/16/2016,11972.14
4/16/2016,11775.24
4/16/2016,11534.3
4/16/2016,11229.67
4/16/2016,11176.12
4/16/2016,11287.81
4/16/2016,11535.18
4/16/2016,11698.73
4/16/2016,12105.69
4/16/2016,12573.44
4/16/2016,12928.9
4/16/2016,12411.86
4/16/2016,11595.82
4/16/2016,10729.25
4/17/2016,10368.43
4/17/2016,10205.09
4/17/2016,10262.64
4/17/2016,10410.59
4/17/2016,10617.77
4/17/2016,10903.41
4/17/2016,11001.94
4/17/2016,10936.04
4/17/2016,11029.4
4/17/2016,11211.24
4/17/2016,11188.56
4/17/2016,11085.8
4/17/2016,10952.98
4/17/2016,10780.19
4/17/2016,10675.83
4/17/2016,10759.42
4/17/2016,11148.74
4/17/2016,11747.73
4/17/2016,12170.69
4/17/2016,12638.8
4/17/2016,12998.97
4/17/2016,12272.67
4/17/2016,11255.49
4/17/2016,10761.18
4/18/2016,10608.27
4/18/2016,10616.23
4/18/2016,10472.38
4/18/2016,10471.37
4/18/2016,10777.64
4/18/2016,11299.89
4/18/2016,11653.17
4/18/2016,12569.7
4/18/2016,12905.69
4/18/2016,12994.8
4/18/2016,13057.46
4/18/2016,12984.74
4/18/2016,12853.58
4/18/2016,12838.78
4/18/2016,12762.26
4/18/2016,12742.58
4/18/2016,12971.08
4/18/2016,13319.53
4/18/2016,13497.5
4/18/2016,13803.25
4/18/2016,13884.28
4/18/2016,12961.46
4/18/2016,11804.31
4/18/2016,11142.14
4/19/2016,10711.11
4/19/2016,10792.19
4/19/2016,10614.15
4/19/2016,10590.51
4/19/2016,10690.03
4/19/2016,11273.01
4/19/2016,12030.72
4/19/2016,13004.91
4/19/2016,13382.05
4/19/2016,13445.54
4/19/2016,13543.6
4/19/2016,13483.46
4/19/2016,13332.13
4/19/2016,13187.8
4/19/2016,12947.43
4/19/2016,12877.14
4/19/2016,13033.24
4/19/2016,13321.51
4/19/2016,13540.95
4/19/2016,13863.6
4/19/2016,14132.96
4/19/2016,13249.12
4/19/2016,12008.51
4/19/2016,11354.51
4/20/2016,11058.95
4/20/2016,10933.13
4/20/2016,10846.34
4/20/2016,10832
4/20/2016,11077.38
4/20/2016,11401.98
4/20/2016,12076.68
4/20/2016,12964.79
4/20/2016,13116.06
4/20/2016,13013.19
4/20/2016,12936.55
4/20/2016,12833.07
4/20/2016,12676.51
4/20/2016,12652.61
4/20/2016,12545.39
4/20/2016,12508.66
4/20/2016,12698.66
4/20/2016,13043.72
4/20/2016,13302.92
4/20/2016,13652.06
4/20/2016,14016.86
4/20/2016,13212.48
4/20/2016,11975.93
4/20/2016,10850.87
4/21/2016,10418.57
4/21/2016,10286.99
4/21/2016,10378.57
4/21/2016,10389.35
4/21/2016,10708.08
4/21/2016,11294.79
4/21/2016,12139.73
4/21/2016,13047.4
4/21/2016,13130.36
4/21/2016,13083.48
4/21/2016,13070.11
4/21/2016,13004.06
4/21/2016,12915.88
4/21/2016,12937.28
4/21/2016,12910.51
4/21/2016,12914.26
4/21/2016,13079.96
4/21/2016,13294
4/21/2016,13403.39
4/21/2016,13677.44
4/21/2016,13940.42
4/21/2016,13117.82
4/21/2016,11870.66
4/21/2016,10760.64
4/22/2016,10312.63
4/22/2016,10038.4
4/22/2016,10073.24
4/22/2016,10158.23
4/22/2016,10494.24
4/22/2016,10974.42
4/22/2016,11532.26
4/22/2016,12666.45
4/22/2016,13292.64
4/22/2016,13525.64
4/22/2016,13697.22
4/22/2016,13700.76
4/22/2016,13633.51
4/22/2016,13750.52
4/22/2016,13738.45
4/22/2016,13769.19
4/22/2016,13809.47
4/22/2016,13846.77
4/22/2016,13728.54
4/22/2016,13818.32
4/22/2016,13818.86
4/22/2016,13076.41
4/22/2016,12027.75
4/22/2016,10965.07
4/23/2016,10422.58
4/23/2016,10190.84
4/23/2016,10351.17
4/23/2016,10272.58
4/23/2016,10288.94
4/23/2016,10179.68
4/23/2016,10304.32
4/23/2016,10823.91
4/23/2016,11742.58
4/23/2016,12333.12
4/23/2016,12551.23
4/23/2016,12457.14
4/23/2016,12154.97
4/23/2016,11775.7
4/23/2016,11478.51
4/23/2016,11419.89
4/23/2016,11566.65
4/23/2016,11889.09
4/23/2016,12123.55
4/23/2016,12345.08
4/23/2016,12690.67
4/23/2016,12145.24
4/23/2016,11289.82
4/23/2016,10366.64
4/24/2016,10133.56
4/24/2016,10334.2
4/24/2016,10340.25
4/24/2016,10248.18
4/24/2016,10308.8
4/24/2016,10527.53
4/24/2016,10618.5
4/24/2016,11059.3
4/24/2016,10858.15
4/24/2016,11011.01
4/24/2016,10955.02
4/24/2016,10956.51
4/24/2016,10901.76
4/24/2016,10763.72
4/24/2016,10659.11
4/24/2016,10771.42
4/24/2016,11168.37
4/24/2016,11841.46
4/24/2016,12309.29
4/24/2016,12796.35
4/24/2016,13194.92
4/24/2016,12406.94
4/24/2016,11326.36
4/24/2016,10295.61
4/25/2016,9992.74
4/25/2016,10153.21
4/25/2016,10324.12
4/25/2016,10458.36
4/25/2016,10800.75
4/25/2016,11313.44
4/25/2016,12149.84
4/25/2016,13278.6
4/25/2016,13619.07
4/25/2016,13672.74
4/25/2016,13612.1
4/25/2016,13459.97
4/25/2016,13224.56
4/25/2016,13205.94
4/25/2016,13157.13
4/25/2016,13152.84
4/25/2016,13277.82
4/25/2016,13552.67
4/25/2016,13754.01
4/25/2016,14062.43
4/25/2016,14208.44
4/25/2016,13257.51
4/25/2016,11914.03
4/25/2016,10993.77
4/26/2016,10679.12
4/26/2016,10687.24
4/26/2016,10675.35
4/26/2016,10655.39
4/26/2016,10691.94
4/26/2016,11273.5
4/26/2016,12235.7
4/26/2016,13494.62
4/26/2016,14012.7
4/26/2016,14322.4
4/26/2016,14606.01
4/26/2016,14763.05
4/26/2016,14747.18
4/26/2016,14689.55
4/26/2016,14479.48
4/26/2016,14383.92
4/26/2016,14505.51
4/26/2016,14815.46
4/26/2016,14930.3
4/26/2016,15029.64
4/26/2016,14968.89
4/26/2016,14018.88
4/26/2016,12660.89
4/26/2016,11877.47
4/27/2016,11726.31
4/27/2016,11395.21
4/27/2016,11378.15
4/27/2016,11462.96
4/27/2016,11779.65
4/27/2016,12200.65
4/27/2016,12977.26
4/27/2016,13805.32
4/27/2016,13610.66
4/27/2016,13309.54
4/27/2016,13142.56
4/27/2016,13022.68
4/27/2016,12825.12
4/27/2016,12759.96
4/27/2016,12655.26
4/27/2016,12595.04
4/27/2016,12775.42
4/27/2016,13138.4
4/27/2016,13394.04
4/27/2016,13728.96
4/27/2016,14217.06
4/27/2016,13420.58
4/27/2016,12100.34
4/27/2016,11362.61
4/28/2016,11207.29
4/28/2016,10872.04
4/28/2016,10700.9
4/28/2016,10720.08
4/28/2016,11178.69
4/28/2016,11801.13
4/28/2016,12604.88
4/28/2016,13462.89
4/28/2016,13360.22
4/28/2016,13160.7
4/28/2016,13055.86
4/28/2016,12934.22
4/28/2016,12769.97
4/28/2016,12810.34
4/28/2016,12830.55
4/28/2016,12879.96
4/28/2016,13085.73
4/28/2016,13382.23
4/28/2016,13626.42
4/28/2016,14013.77
4/28/2016,14288.2
4/28/2016,13457.59
4/28/2016,12176.1
4/28/2016,11370.63
4/29/2016,10890.52
4/29/2016,10626.63
4/29/2016,10668.16
4/29/2016,10688.11
4/29/2016,10792.01
4/29/2016,11014.65
4/29/2016,12337.94
4/29/2016,13350.85
4/29/2016,13424.44
4/29/2016,13294.37
4/29/2016,13183.97
4/29/2016,13013.98
4/29/2016,12802.6
4/29/2016,12697.15
4/29/2016,12506.17
4/29/2016,12433.24
4/29/2016,12635.84
4/29/2016,12877.83
4/29/2016,13013.34
4/29/2016,13311.24
4/29/2016,13644.44
4/29/2016,13026.29
4/29/2016,12013.49
4/29/2016,10957.15
4/30/2016,10549.54
4/30/2016,10359.09
4/30/2016,10295.1
4/30/2016,10229.96
4/30/2016,10339.28
4/30/2016,10671.04
4/30/2016,10779.84
4/30/2016,11077.51
4/30/2016,11572.73
4/30/2016,11678.93
4/30/2016,11573.02
4/30/2016,11451.61
4/30/2016,11277.37
4/30/2016,11129.79
4/30/2016,11099.76
4/30/2016,11167.4
4/30/2016,11399.47
4/30/2016,11711.02
4/30/2016,11981.16
4/30/2016,12242.97
4/30/2016,12723.39
4/30/2016,12259.94
4/30/2016,11431.58
4/30/2016,10519.24
5/1/2016,9812.07
5/1/2016,9558.75
5/1/2016,9409.22
5/1/2016,9337.9
5/1/2016,9390.37
5/1/2016,9601.08
5/1/2016,9730.59
5/1/2016,10335.99
5/1/2016,11134.61
5/1/2016,11736.1
5/1/2016,12136.66
5/1/2016,12408.03
5/1/2016,12468.07
5/1/2016,12439.98
5/1/2016,12404
5/1/2016,12506.16
5/1/2016,12790.44
5/1/2016,13255.18
5/1/2016,13499.65
5/1/2016,13707.68
5/1/2016,13700.44
5/1/2016,12827.19
5/1/2016,11693.53
5/1/2016,10625.5
5/2/2016,10323.18
5/2/2016,10151.3
5/2/2016,10301.96
5/2/2016,10518.33
5/2/2016,10721.01
